id,playCount,popularity
6894591131565247745,75800,0.07537004707188842
6903190549960920321,80800,0.08037237315351638
6904823810994818310,123400,0.12299219136898658
6891318229881343234,140300,0.13990005352488907
6875691073499352321,127900,0.12749428484245173
6905110082913045762,54800,0.05436027752905101
6879055195330858245,78500,0.07807130315596753
6879703604249332993,25100,0.024646460604180947
6880839179677256962,70600,0.07016762794699535
6887869748458130690,3378,0.002914355175156448
6887581168858893569,13000,0.012540831486641289
6890298155766697221,136100,0.1356980996163216
6891240671357816065,134900,0.1344975413567309
6900235731059494145,27900,0.027447763209892603
6877869447999245569,332900,0.332589654189198
6877774951361875201,64700,0.06426488317067436
6878710443926473986,155000,0.15460689220487528
6889437057261866242,37700,0.037252322329883396
6896548159820926209,19800,0.019343994957655312
6888059613158362369,56100,0.05566088231027428
6883165648290139394,7090,0.006628082058157043
6894039333100129537,32800,0.032350042769888
6895491816532069637,106200,0.10578418964818641
6897270609915661569,70800,0.07036772099026047
6899964626478320902,87400,0.08697544358126529
6886904360207469825,47200,0.04675674188497652
6895388317680946433,49000,0.048557579274362585
6904040351607147781,694100,0.6939576903260016
6907193077371309313,47400,0.04695683492824163
6890591494126718210,71300,0.07086795359842327
6898859679217143046,675400,0.6752489907807131
6879407225769692418,79000,0.07857153576413031
6878676626108992769,159000,0.15860875307017763
6898452394418523398,723100,0.7229711815994438
6893869437884091649,321400,0.32108430420145373
6904396013923060994,190200,0.1898232678195361
6902459846260559106,26900,0.02644729799356701
6890655206644747522,690100,0.6899558294606992
6907670356887211265,289800,0.28946960336556504
6877796349459336450,9247,0.008786085529771344
6892072950648802561,484,1.900883911018622e-05
6895710777043455234,84100,0.08367390836739083
6889105902234864901,74700,0.07426953533393027
6901387960424484097,889700,0.8896486866392873
6907974329305156866,294700,0.29437188292556044
6907792796111981829,54000,0.05355990535599054
6877473712652799234,59400,0.058962417524148734
6905378711986801922,45500,0.04505595101722301
6899418795987717377,36300,0.03585167102702757
6905031739127713026,60300,0.05986283621884177
6906126061696863489,68100,0.06766646490618138
6883270499741273349,53900,0.05345985883435798
6892131074093223170,19900,0.019444041479287872
6900178346919857410,29000,0.028548274947850755
6901155395100806401,105700,0.1052839570400236
6887605177591942405,117200,0.11678930702776791
6904335595301080325,346100,0.3457957950446958
6895349449107754245,71500,0.07106804664168838
6903703219923340550,114400,0.11398800442205625
6896550572653120770,49600,0.049157858404157935
6880239600590212353,11900,0.011440319748683137
6878719985535962369,25800,0.02534678625560886
6884399255302245633,24800,0.024346321039283268
6875739742340762885,209700,0.20933233953788513
6897328348192656641,46100,0.04565623014701837
6908401262065143045,34500,0.034050833637641505
6891776298784509185,97000,0.09657990965799096
6882043160806116609,73700,0.07326907011760468
6889712383049108737,5377,0.004914285142591305
6876857501397159170,52100,0.05165902144497191
6891701560221404417,36900,0.036451950156822926
6903574645899939074,208900,0.20853196736482466
6907365817118166278,78000,0.07757107054780472
6898194233778261250,46700,0.04625650927681372
6891693185693797634,71500,0.07106804664168838
6902476909045615877,262600,0.26225694948150896
6891747931905330433,39200,0.038753020154371785
6901995461238934785,212500,0.21213364214359678
6896895803676200198,65300,0.06486516230046971
6906077607750618369,44000,0.04355525319273462
6903157559578987777,47400,0.04695683492824163
6885726005357530370,106800,0.10638446877798176
6894050180300131585,35100,0.03465111276743686
6906514521582570753,189100,0.18872275608157793
6902941615376157954,360000,0.35970226155162155
6880928709956635909,86600,0.08617507140820481
6897535476454952194,60900,0.06046311534863712
6896176955624918274,101800,0.1013821426963538
6906416223785864450,109800,0.10938586442695854
6898022622110436609,47100,0.04665669536334396
6886298413885918465,45000,0.04455571840906022
6891713222534089985,252600,0.252252297318253
6892701445603298561,441300,0.44104008363889213
6893875244742741253,147500,0.14710340308243333
6884646106970590470,139400,0.13899963483019603
6891641815447932166,170700,0.17031419610118706
6883011295763860738,32000,0.03154967059682753
6907187437986958593,611900,0.611719449544038
6891908639829937410,47400,0.04695683492824163
6886033905531538689,163100,0.16271066045711255
6882438480786459906,76800,0.07637051228821402
6896172646669552897,25200,0.024746507125813506
6881297980456996097,9725,0.009264307903174977
6898451979207478533,50000,0.04955804449068817
6896784100976315650,26800,0.026347251471934452
6880259329434324226,513000,0.512773439649437
6877149710428245249,16400,0.015942413222148302
6885791166248340737,33600,0.03315041494294847
6880134891753852162,27500,0.027047577123362365
6899128133430037765,61100,0.060663208391902236
6901276629268581633,494800,0.49456497271231126
6904743507693554950,224900,0.2245394108260341
6884287238138645761,65800,0.06536539490863251
6905490815309729025,94200,0.0937786070522793
6887458979954347266,173900,0.17351568479342894
6884868479267147010,46000,0.045556183625385806
6899737900120935681,44500,0.04405548580089742
6891908752539274497,254800,0.2544533207941693
6899141975178480898,114000,0.11358781833552602
6908342087528254722,104400,0.10398335225880034
6894316591450705154,78800,0.0783714427208652
6903974884154608897,32300,0.0318498101617252
6886527878100438273,84200,0.0837739548890234
6908311912941931777,198300,0.19792703607177337
6904610600870038786,49600,0.049157858404157935
6905326071026109697,35900,0.03545148494049733
6882738915724233985,46000,0.045556183625385806
6883331225197563141,379400,0.379111286748338
6878961920859262210,149500,0.1491043335150845
6908460695461891329,22500,0.02204525104173441
6875373441432816898,64800,0.06436492969230692
6908353046783347969,659700,0.6595416868844013
6880527115037478145,62100,0.06166367360822783
6881793753036721414,68200,0.06776651142781392
6887596160656215298,50100,0.04965809101232073
6880493048011263233,166500,0.16611224219261958
6905961818062114054,70900,0.07046776751189303
6902436491536944386,43500,0.04305502058457183
6903188918078852354,63800,0.06336446447598133
6893906975730584833,734700,0.7345765781088206
6898062975186242817,45200,0.044755811452325336
6879902533876337925,139100,0.13869949526529837
6906243777036389637,64300,0.06386469708414412
6893596137022934274,51000,0.05055850970701376
6904612666099305729,143700,0.14330163526039608
6877219156186500354,584700,0.584506795659982
6893910918913117441,68100,0.06766646490618138
6876156631651077381,821200,0.8211168193209843
6897625010668637441,103000,0.10258270095594452
6880694458552175874,35700,0.03525139189723222
6886291383246671109,136600,0.13619833222448438
6879837374927490306,60800,0.06036306882700456
6889517297606708482,25500,0.02504664669071118
6879022410528541953,143000,0.14260130960896816
6888483056588508417,25500,0.02504664669071118
6891645928797703425,684200,0.6840530846843783
6898057246270328070,84100,0.08367390836739083
6906884442728516865,34500,0.034050833637641505
6889162600534330625,805900,0.8058097015112028
6883133559482191105,39700,0.03925325276253458
6886618708731546886,105100,0.10468367791022826
6876422232772578561,189800,0.18942308173300584
6883928153727831297,45900,0.04545613710375325
6881337151901027586,79000,0.07857153576413031
6904264506998951169,144100,0.14370182134692633
6886331836444790018,86800,0.08637516445146994
6897643701426752770,100800,0.10038167748002821
6886192005270064386,383600,0.3833132406569055
6903867852672077057,39900,0.0394533458057997
6889539392105352450,24900,0.024446367560915828
6902048470417378561,312600,0.3122802102977885
6890518277752163585,40800,0.04035376450049273
6907950986871000322,181200,0.18081908087260576
6897185128322174209,89200,0.08877628097065135
6898415159249816833,27200,0.02674743755846469
6884946806833188097,213400,0.2130340608382898
6896449137420619009,51800,0.05135888188007424
6905409625726766341,112100,0.11168693442450739
6888486575005617409,15300,0.01484190148419015
6879439037619342598,99900,0.09948125878533517
6877411003160694017,27800,0.027347716688260044
6888826582786395394,67000,0.06656595316822322
6891183356097187074,51700,0.05125883535844168
6884981166659751169,8766,0.008304861760718735
6887562050265025794,162900,0.16251056741384745
6881428016275197186,45900,0.04545613710375325
6886464165549001986,49100,0.04865762579599514
6886763008966577410,74500,0.07406944229066516
6888722307603336453,73300,0.07286888403107444
6879222014880664833,30100,0.029648786685808903
6885565252151315718,71400,0.07096800012005583
6884352491505388801,52400,0.051959161009869595
6885540773987667205,127500,0.1270940987559215
6875405441472498949,118700,0.1182900048522563
6892107260181499137,85500,0.08507455967024666
6890302116246637825,893900,0.8938506405478548
6905298511470890241,33700,0.033250461464581035
6902823504383659266,81600,0.08117274532657685
6887443398446550273,124400,0.12399265658531217
6899104646543969537,42300,0.04185446232498112
6906137577003175169,36700,0.03625185711355781
6883180152164011265,433100,0.4328362688650223
6886223121397894405,119600,0.11919042354694934
6879000638458449153,3313,0.002849324936095284
6877191692341054721,129300,0.12889493614530756
6908069845825359109,80700,0.08027232663188383
6883484287434378497,449300,0.44904380536949684
6898721943978036481,72200,0.07176837229311629
6899116261746281730,309000,0.30867853551901636
